ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (July 2025)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*).

Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
,10,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,11,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,12,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3
,13,3,3,3,3,3,3,2,3,2,3,2,2,3,2,2,3,3,3
,14,3,3,3,3,3,3,2,3,2,3,2,2,3,2,2,3,3,3
,15,2,3,3,3,2,3,2,2,2,3,2,2,2,2,2,3,3,3
,16,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,17,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,18,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,19,2,3,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,20,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,21,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,22,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,23,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3
,Daily Max,4,3,4,4,4,4,3,3,4,4,3,2,3,2,2,4,4,4
2025-07-13,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,11,3,3,3,2,3,3,2,3,2,3,3,2,2,2,2,3,3,3
,12,3,3,3,2,3,3,3,3,2,3,3,2,3,2,2,3,3,3
,13,3,3,3,3*,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,14,3,3,3,3*,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,15,3,3,3,3*,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,16,3,3,3,3*,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,17,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,18,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3
,19,3,3,3,2,3,3,2,3,2,3,3,2,3,3,2,3,3,3
,20,2,3,3,2,2,3,2,2,2,3,3,2,3,3,2,2,3,3
,21,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,22,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-14,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,02,2*,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,03,2*,2,2,2,2,2,2,2,2*,2,2,1*,2,2,1,2,3,2
,04,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2
,05,2*,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2
,06,2*,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2
,07,2*,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2
,08,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,11,2*,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,3,3
,12,2*,2,2,2,2*,2,2,2,2,3,3,2,2,3,2,3,3,3
,13,3*,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3*
,14,3*,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3*
,15,3*,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3*
,16,3*,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3
,17,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3
,18,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3
,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,20,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
,21,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,3,3
,22,3,3,3,3,3,3,3,2,2,3,3,2,3,3,2,3,3,3
,23,3,3,3,3,3,3,2,2,2,3,3,2,3,3,2,3,3,3
,24,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,3,3,3
,Daily Max,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,3,3,3
2025-07-15,01,3,3,3,3,3,3,2,2,2,3,3,2,3,2,1,3,3,3
,02,2,3,3,2,3,3,2,2,2,3,2,2,2,2,1,2,3,3
,03,2,3,3,2,2,3,2,2,2,3,2,2,2,2,1,2,3,3
,04,2,3,2,2,2,3,2,2,2,3,2,2,2,2,1,2,2,2
,05,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,11,2,3,2,2,2,3,2,2*,2,3,2,2,2,3,2,2,2,3
,12,2,3,3,3,3,3,2,3*,3,3,2,3,2,3,2,3,3,3
,13,2,3,3,3,3,3,3,3*,3,3,2,3,3,3,3,3,3,3
,14,3,3,3,3,3,3,3,3*,3,3,3,3,3,3,3,3,3,3
,15,3,3,3,3,3,3,3,3*,3,3,3,3,3*,3,3,3,3,3
,16,3,3,3,3,3,3,3,3,3,3,3,3,3*,3,3,3,3,3
,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,18,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
,19,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3
,20,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,3,3,3
,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3*
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3*
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-16,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3*
,02,2,2,2,2,2,2,2,2,2,2,2*,2,2,2,1,2,2,3*
,03,2,2,2,2,2,2,2,2,2,2,2*,2,2,2,1,2,2*,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3
,11,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3
,12,2,3,2,2,3,3,2,3,2,3,3,2,3,3,2,3*,3*,3
,13,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3*,3*,3*,3
,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3*,3*,3*,3
,15,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3*,3*,3,4
,16,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4*,3,3,4
,17,3,3,3,3,3,3,3,3,3,4*,3,3,3,4,4*,3,3,4
,18,3,3,3,3,3,3,3,3,3,3*,3,3,3,4,4*,3,3,3
,19,3,3,3,3,3,3,2,3,3,3*,3,3,3,3,3*,3,3,3
,20,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3
,21,2,2,2,2,2,3,2,2,2,3,3,2,2,3,3,3,3,3
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,Daily Max,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,4
2025-07-17,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2*,2,2*,2,2,2,2,2,2,1*,2,1,2,2,2
,06,2,2,2,2*,2,2*,2,2,2,2,2,1,1*,2,1,2,2,2
,07,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,10,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,11,2*,3,3,3,3,3,2,2,2,3,3,2,3,3,2,3,3,3*
,12,3*,3,3,3,3,3,3*,3,3,3,3,3,3,3,2,3,3,3*
,13,3,3,3,3,3,3,3*,3,3,3,3,3*,3,3,3,4,3,4*
,14,3,4,3,3,4,4,3*,3,3,3,4,3*,3,4,3,4,4,4*
,15,3,4,4,3,4,4,3*,3,4,4,4,3*,4,4,4,4,4,4*
,16,3,4,4,4,4,4,3*,4,4,4*,4,4,4,5,4,4,4,4*
,17,4,4,4,4,4,4,4*,4,5,5*,4,4,4,5,5,4,4,5
,18,4,4,4,4,4,4,4,4,5,5,4,5,4,6,5,4,4,5
,19,4,3,4,4,4,4,4,3,5,5,4,5,4,6,4,3,4,4
,20,4,3,4,4,4,4,4,3,5,4,4,5,4,5,3,3,4,4
,21,4,3,4,4,3,4,3,3,4,4,4,4,4,5,3,3,4,4
,22,3,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,4,4
,23,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3
,24,3,2,3,3,3,3,3,2,3,3,3,4,3,3,2,3,3,3
,Daily Max,4,4,4,4,4,4,4,4,5,5,4,5,4,6,5,4,4,5
2025-07-18,01,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3
,02,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3
,03,3,2,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,2
,04,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,2
,05,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,2
,06,3,2,3,3,3,2,2,3,2,3,3,3,3,3,3,2,3,3
,07,3,3,3,3,3,3,2,3,2,2,3,3,3,3,2,3,3,3
,08,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3
,09,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3
,11,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,4,4,4
,12,3,4,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4
,13,3,4,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4
,14,3,4,3,3,3,3*,3,3,3,3,3,3,3,3,4,4,4,4
,15,3,3,3,3,3,3*,3,3,3,3,3,3,3,3,3,4,4,4
,16,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,4,4
,17,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,4,4,4
,18,3,4,3,4,4,4,3,2,3,3,3,3,3,3,3,4,4,4
,19,3,4,3,4,4,4,3,2,3,3,3,3,3,3,3,4,4,4
,20,3,3,3,4,4,3,3,2,3,3,3,3,3,3,3,4,4,4
,21,3,3,3,4,3,3,3,2,3,3,3,3,3,3,2,4,3,4
,22,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,4,3,4
,23,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,4,3,3
,24,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,4,3,3
,Daily Max,3,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4
2025-07-19,01,3,3,3,3,3,3,2,2,2,3,3,2,3,2,2,3,3,3
,02,3,3,3,3,3,3,2,2,2,3,3,2,3,2,3,3,3,3
,03,2,2,3,3,3,3,2,2,2,3,3,2,2,2,3,3,3,3
,04,2,2,3,3,3,3,2,2,2,3,3,2,2,2,3,3,3,3
,05,2,2,3,3,3,3,2,2,2,3,3,2,2,2,3,3,3,3
,06,2,2,3,3,3,2,2,2,2,3,3,2,2,2,2,3,3,3
,07,2,2,3,3,3,2,2,2,2,3,3,2,2,2,2,3,3,3
,08,2,3,3,3,3,3,2,2,2,3,3,2,2,2,2,3,3,3
,09,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3
,10,3,4,3,4,3,3,3,3,3,4,4,3,3,3,3,4,4,4
,11,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5
,12,4,5,4,4,5,4,4,4,5,5,5,5,5,5,4,5,5,5
,13,5,6,5,5,5,5,5,5,5,6,6,5,5,5,4,6,6,5
,14,5,7,5,5,5,5,5,5,5,7,8,5,5,5,4,6,6,5
,15,5,7,5,4,5,5,5,5,5,6,8,4,5,5,4,5,6,5
,16,5,7,4,4,4,5,4,4,5,6,8,4,4,4,3,5,6,5
,17,4,5,4,4,4,4,4,4,4,5,7,4,4,4,3,4,5,4
,18,3,4,4,3,4,4,3,3,4,4,5,3,4,3,3,4,4,4
,19,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3
,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,21,2,2,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,3
,22,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,Daily Max,5,7,5,5,5,5,5,5,5,7,8,5,5,5,4,6,6,5
2025-07-20,01,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,07,2,2,2*,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,08,2,2,2*,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,09,2,2,2*,2,2,2,2,2,1,2,2,2,2*,2,2,2,2,2
,10,2,2,2*,2,2,2,2,2,1,2,2,2,2*,2,2,2,2,2
,11,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,12,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,13,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,14,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,15,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,16,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,17,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,18,2,2,2*,2,2,2*,2,2,2,2,2,2,2*,2,3,2,2,2
,19,2,2,2,2,2,2*,2,2,2,2,2,2,2,2,3,2,2,2
,20,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,21,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,22,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,23,2,3,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,3
,24,2,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,3
,Daily Max,2,3,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,3
2025-07-21,01,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3
,02,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3
,03,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3
,04,2,3,3,3,3,2,2,3,2,3,2,2,3,3,3,3,3,3
,05,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3
,06,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
,07,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
,08,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
,09,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
,10,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
,11,3,3,3,3,3,3,3,3,2,3,3*,3,3,3,3,3,3,3
,12,3,3,3,3,3,3,3,3,2,3,3*,3,3,3,3,3,3,3
,13,2,3,3,3,3,3,3,3,2,3,3*,3,3,3,3,3,3,3
,14,2,3,3,3,3,3,3,2,3*,3,3*,3,3,3,3,3,3,3
,15,2,3,3,3,3,3,3,2,3*,3,2,2,3,3,3,3,3,3
,16,2,3,3,3,3,3,3,2,2*,3,2,2,3,3,3,3,3,3
,17,2,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3
,18,2,3,3,3,3,3,2,2,2,3,2,2,3,3,2,3,3,3
,19,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3
,20,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,21,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3
,22,2,3,3,3,3,3,2,2,2,3,2,2,3,2,3,3,3,3
,23,2,3,3,3,3,3,2,2,2,3,3,2,3,2,3,3,3,3
,24,2,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-22,01,2,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3
,02,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,3,3
,03,2,3,3,2,2,3,2,2,2,3,3,2,3,2,3,3,3,3
,04,2,3,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2
,05,2,3,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2
,06,2,3,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2
,07,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2
,08,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3
,09,2,3,3,2,2,2,2,2,2,3,2,2,3,2,2,3,3,3
,10,2,3,3,2,3,2,2,2,2,3,2,2,2,3,3,3,3,3
,11,2,3,3,2,3,2,2,2,2,3,2,2,2,2,3,3,3*,3
,12,2,3,3,3,3,2,2,3,2*,3,3,2,2,2,3,3,3*,3
,13,2,3,3,3,3,2,2,3,2*,3,3,3,2,3,3,3,3*,3
,14,2,3,3,3,3,3,2,3,3*,3,3,3,3,3,3,3,3*,3
,15,2,3,3,3,3,3,2,3,3*,3,3,3,3,3,3,3,3,3
,16,2,3,3,3,3,3,2,3,3*,3,3,2,2,3,3,3,3,3
,17,3,3,3,3,3,2,2,3,3*,3,3,2,2,2,3,3,3,3
,18,3,3,3,3,3,2,2,3,2,3,3,2,2,2,3,3,3,3
,19,3,2,3,3,3,2,2,3,2,3,3,2,2,2,3,3,3,3
,20,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,3
,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,Daily Max,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3
2025-07-23,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-*,2,2,2
,03,2,2,2,2,2,2,2,2,1,2,2,2,2,2,-*,2,2,2
,04,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,12,2,2,3,3,3,2,2,3,2*,2,2,2,2,2,2,3,3,3
,13,3,3,3,3,3,2,2,3,2*,3,2*,3,3,3,3,3,3,3
,14,3,3,3,3,3,3*,3,3,3*,3,2*,3,3,3,3,3,3,3
,15,3,3,3,3,3,3*,3,3,3*,3,3,2,3,3,3,3,3,3
,16,2,3,3,2,3,2,3,3,3*,3,3,2,2,3,3,3,3,3
,17,2,3,3,3,2,2,2,3,3*,3,3,2,2,2,3,3,3,3
,18,2,3,3,3,3,2,2,3,2*,3,3,2,2,2,3,3,3,3
,19,2,3,3,3,3,2,2,3,2*,3,3,2,3,2,2,3,3,3
,20,2,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3
,21,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3
,22,3,3,3,3,3,3,2,3,2,3,3,2,3,3,1,3,3,3
,23,3,3,3,3,3,2,2,2,2,3,2,2,2,2,1,3,3,3
,24,2,2,3,3,3,2,2,2,2,3,2,2,2,2,1,3,3,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-07-24,01,2,2,3,3,2,2,2,2,2,3,2,2,2,2,1,3,3,3
,02,2,2,3,2,2,2,2*,2,2,3,2,2,2,2,1,3,3,2
,03,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,1,2,3,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2
,05,2,2,2,2,2*,2,2,2,2,2,2,2,2,2,1,2,3,2
,06,2,2,2,2,2*,2,2,1,2,2,2,2,2,2,1,2,3,2
,07,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,3,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,09,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3
,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
,11,3,4,3,4,3,3,3,3,4,4,4,3,3,3,4,4,4,4*
,12,4,5,4,5,4,4,4,4,5,5,5*,4,4,4,5,5,4,5*
,13,5,5,5,5,5,5,5,4,6,6,6*,5,4,5,5,6,5,6
,14,5,6,5,6,6,6,6,5,7,7,7*,5,5,6,5,6,6,7
,15,6,7,5,5,7,7,6,4,6,7,7*,6,6,7,5,7,6,7
,16,6,7,4,5,7,7,7,4,6,6,6*,6,7,7,5,7,7,7*
,17,6,7,3,4,7,7,6,3,5,6,5*,6,7,6,4,6,7,6*
,18,6,6,3,4,6,6,6,3,5,5,5*,5,6,6,4,5,6,6*
,19,5,5,4,4,5,6,5,4,5,5,4,4,5,5,3,5,5,5
,20,5,5,4,4,5,5,4,4,4,4,4,3,4,4,3,5,5,5
,21,4,4,5,5,5,4,3,4,4*,4,3,3,3,3,3,5,5,5
,22,4,4,5,5,5,4,3,4,4*,4,3,3,3,3,2,5,5,5
,23,4,4,5,5,5,3,3,4,4*,5,3,3,3,3,2,5,5,5
,24,4,4,5,5,5,3,3,3,4*,5,3,2,3,2,2,5,6,6
,Daily Max,6,7,5,6,7,7,7,5,7,7,7,6,7,7,5,7,7,7
2025-07-25,01,4,4,5,5,5,4,3,3,4*,4,3,2,3,3,2,5,6,5
,02,4,4,5,5,5,4,3,4,4*,4,3,3,4,3,2,5,5,5
,03,4,4,4,4,4,4,3,4,3*,4,3,3,4,3,2,4,5,5
,04,3,4,4,4,4,4,3,3,3*,3,3,3,4,3,2,4,4,4
,05,3,3,3,4,4,3,3,2,2*,3,2,3,3,3,2,3,4,4
,06,2,3,3,3,3,3,3,2,2*,3,2,3,3,3,2,3,3,3
,07,2,3,3,3,3,3,3,2,2*,3,2,3,3,3,2,3,3,3
,08,3,3,3,3,3,3,3,2,2*,3,2,3,3,3,2,3,3,3
,09,3,3,3,3,3,3,3,2,3*,3,3,3,3,3,3,3,3,3
,10,3,3,3,3,3,3,3,3,3*,3,3,3,3,3,3,4,3,4
,11,3,4,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4
,12,4,5,4,4,4,4,4,4,5,5,5*,5,4,5,5,5,4,5
,13,5,6,5,6,6,6,6,5,7,7,7*,6,5,6,6,6,6,6
,14,6,8,6,7,8,8,7,6,8,8,9,7,6,8,8,8,7,8
,15,6,8,7,8,9,9,9,7,9*,9,9,8,7,8,8,8,7,9
,16,6,8,7,8,9,8,8,8,9*,10,10,8,7,7,8,8,7,9
,17,6,8,8,8,9,8,8,8,9*,10,10,8,7,7,8,8,7,9
,18,6,8,8,8,8,8,8,8,9,8,9,9,8,7,8,8,7,8
,19,6,6,7,8,7,8,7,8,8,7,8,9,8,7,8,7,7,8
,20,5,5,6,6,6,6,6,6,6,5,6,8,6,7,6,6,6,6
,21,4,4,5,5,5,5,4,4,5,4,5,5,5,5,4,5,5,5
,22,3,4,4,4,4,4,3,3,3,4,4,3,4,4,3,4,4,4
,23,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4
,24,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,3,4
,Daily Max,6,8,8,8,9,9,9,8,9,10,10,9,8,8,8,8,7,9
